Train_ID,Source,Destination,Date,Hour,Passenger_Count,Seat_Capacity,Number_of_Coaches,Platform,Delay_Minutes,Weekend,Holiday
T6483,Bhopal,Pune,2025-03-01,1,248,600,12,2,10,0,1
T9261,Chennai,Lucknow,2025-03-01,9,559,800,16,11,4,0,1
T2988,Agra,Chennai,2025-03-01,18,567,600,12,5,7,0,0
T2668,Pune,Delhi,2025-03-01,4,393,700,14,6,19,1,0
T8502,Surat,Visakhapatnam,2025-03-01,13,539,700,14,12,4,1,0
T3895,Surat,Ahmedabad,2025-03-01,6,353,600,12,2,10,1,0
T4033,Bhopal,Chennai,2025-03-01,16,688,500,10,9,28,1,1
T5326,Delhi,Chennai,2025-03-01,13,695,500,10,6,23,1,1
T9280,Bhopal,Coimbatore,2025-03-01,14,381,800,16,5,11,1,1
T7927,Jaipur,Agra,2025-03-01,17,290,600,12,4,1,0,0
T2146,Indore,Patna,2025-03-01,12,872,700,14,5,9,0,0
T3215,Delhi,Tirupati,2025-03-01,4,578,600,12,10,2,1,1
T4752,Ahmedabad,Hyderabad,2025-03-01,17,433,500,10,5,16,1,0
T8377,Hyderabad,Chennai,2025-03-01,19,399,800,16,8,12,0,0
T6432,Surat,Vijayawada,2025-03-01,12,657,500,10,4,23,0,1
T1901,Chennai,Patna,2025-03-01,12,664,500,10,10,10,0,0
T2420,Vijayawada,Indore,2025-03-01,1,802,600,12,8,15,1,0
T9602,Delhi,Lucknow,2025-03-01,20,642,600,12,9,26,1,1
T7837,Tirupati,Jaipur,2025-03-01,7,405,600,12,7,23,1,1
T2839,Coimbatore,Surat,2025-03-01,18,235,800,16,10,14,1,0
T8557,Ahmedabad,Coimbatore,2025-03-01,4,649,500,10,12,22,1,1
T1285,Lucknow,Mumbai,2025-03-01,5,412,600,12,5,2,1,1
T9551,Lucknow,Vijayawada,2025-03-01,4,661,700,14,9,14,1,0
T7751,Jaipur,Agra,2025-03-01,17,614,700,14,11,27,1,1
T6738,Agra,Kolkata,2025-03-01,8,785,800,16,1,6,0,1
T2057,Surat,Kolkata,2025-03-01,12,724,600,12,7,30,1,1
T6869,Chennai,Kolkata,2025-03-01,13,560,600,12,11,27,0,0
T4804,Bhopal,Surat,2025-03-01,5,533,600,12,1,26,0,0
T1742,Delhi,Nagpur,2025-03-01,1,557,700,14,8,9,0,0
T7620,Visakhapatnam,Vijayawada,2025-03-01,10,859,800,16,10,21,0,1
T7950,Pune,Bangalore,2025-03-01,4,748,800,16,8,25,0,1
T9119,Chennai,Mumbai,2025-03-01,19,808,500,10,7,29,0,1
T9415,Mumbai,Surat,2025-03-01,19,826,600,12,9,10,0,1
T3325,Lucknow,Coimbatore,2025-03-01,4,471,600,12,12,29,0,1
T3986,Kolkata,Lucknow,2025-03-01,0,679,600,12,5,29,0,1
T6342,Kolkata,Surat,2025-03-01,0,575,700,14,9,1,1,1
T4831,Patna,Chennai,2025-03-01,4,316,500,10,2,12,1,0
T6513,Bhopal,Coimbatore,2025-03-01,18,874,700,14,8,22,0,1
T1132,Patna,Lucknow,2025-03-01,15,867,600,12,8,29,1,1
T9141,Ahmedabad,Nagpur,2025-03-01,1,297,600,12,3,1,0,0
T7671,Visakhapatnam,Kolkata,2025-03-01,8,350,500,10,8,1,1,1
T3301,Tirupati,Mumbai,2025-03-01,17,780,600,12,9,15,0,1
T4791,Chennai,Mumbai,2025-03-01,21,378,700,14,3,20,0,1
T9339,Bangalore,Hyderabad,2025-03-01,14,465,700,14,12,0,1,1
T1933,Vijayawada,Nagpur,2025-03-01,22,346,800,16,9,10,0,1
T2353,Mumbai,Bhopal,2025-03-01,19,857,800,16,5,29,1,1
T2004,Kolkata,Hyderabad,2025-03-01,8,427,800,16,9,5,1,0
T2333,Chennai,Delhi,2025-03-01,20,688,500,10,12,1,1,1
T6806,Pune,Kolkata,2025-03-01,9,533,500,10,2,16,1,0
T5675,Patna,Kolkata,2025-03-01,13,477,600,12,4,28,1,1
T1468,Chennai,Bhopal,2025-03-01,23,230,600,12,10,3,0,0
T6491,Bhopal,Hyderabad,2025-03-01,23,840,700,14,2,0,1,1
T5315,Visakhapatnam,Kolkata,2025-03-01,2,272,700,14,12,13,0,0
T1512,Coimbatore,Indore,2025-03-01,10,406,700,14,2,10,0,0
T5081,Patna,Visakhapatnam,2025-03-01,20,703,500,10,1,26,0,0
T3647,Pune,Delhi,2025-03-01,18,374,600,12,4,4,0,1
T1188,Hyderabad,Chennai,2025-03-01,10,861,500,10,8,10,1,1
T1284,Nagpur,Bhopal,2025-03-01,9,202,500,10,6,2,1,1
T8377,Chennai,Surat,2025-03-01,8,866,800,16,5,24,1,0
T1923,Kolkata,Ahmedabad,2025-03-01,20,875,600,12,8,8,1,1
T8955,Kolkata,Delhi,2025-03-01,9,323,700,14,12,8,0,0
T9792,Chennai,Lucknow,2025-03-01,2,565,500,10,5,6,0,1
T9814,Kolkata,Hyderabad,2025-03-01,17,707,700,14,7,29,0,0
T1721,Ahmedabad,Patna,2025-03-01,23,270,700,14,9,26,0,1
T2668,Tirupati,Chennai,2025-03-01,23,728,600,12,2,12,1,1
T1919,Visakhapatnam,Delhi,2025-03-01,13,342,800,16,7,14,0,1
T7046,Surat,Vijayawada,2025-03-01,15,486,500,10,1,2,1,0
T6149,Lucknow,Delhi,2025-03-01,12,828,700,14,12,8,1,1
T5837,Tirupati,Visakhapatnam,2025-03-01,10,812,600,12,10,16,0,0
T8599,Visakhapatnam,Vijayawada,2025-03-01,17,877,500,10,4,19,1,1
T9097,Pune,Patna,2025-03-01,18,808,600,12,1,29,0,1
T2021,Tirupati,Coimbatore,2025-03-01,9,360,600,12,12,1,0,1
T2541,Visakhapatnam,Chennai,2025-03-01,13,509,800,16,6,17,0,0
T1083,Mumbai,Lucknow,2025-03-01,15,388,800,16,10,19,0,1
T6230,Kolkata,Chennai,2025-03-01,21,728,600,12,2,0,1,1
T6854,Chennai,Bangalore,2025-03-01,21,345,600,12,7,28,1,1
T4694,Lucknow,Pune,2025-03-01,8,313,800,16,5,12,0,0
T3123,Surat,Jaipur,2025-03-01,5,487,600,12,1,4,0,1
T6497,Coimbatore,Tirupati,2025-03-01,22,535,700,14,9,9,0,1
T8847,Mumbai,Ahmedabad,2025-03-01,12,537,800,16,5,8,1,0
T9048,Hyderabad,Chennai,2025-03-01,0,698,600,12,2,19,0,1
T2392,Nagpur,Ahmedabad,2025-03-01,10,593,700,14,11,1,1,1
T6958,Bhopal,Coimbatore,2025-03-01,10,790,600,12,12,14,0,1
T6136,Chennai,Lucknow,2025-03-01,21,861,700,14,12,7,0,1
T8405,Ahmedabad,Bangalore,2025-03-01,12,363,600,12,6,16,0,0
T8389,Chennai,Surat,2025-03-01,9,789,500,10,11,6,1,1
T2531,Coimbatore,Patna,2025-03-01,0,613,600,12,1,5,0,1
T5614,Indore,Coimbatore,2025-03-01,13,638,700,14,4,4,1,1
T3834,Jaipur,Visakhapatnam,2025-03-01,15,428,700,14,8,22,0,1
T3876,Coimbatore,Indore,2025-03-01,13,251,800,16,10,2,0,0
T5561,Surat,Ahmedabad,2025-03-01,9,336,700,14,4,25,0,1
T3547,Bangalore,Agra,2025-03-01,9,899,600,12,12,18,0,1
T9182,Coimbatore,Bangalore,2025-03-01,8,225,700,14,6,8,1,1
T4126,Coimbatore,Agra,2025-03-01,19,556,500,10,12,17,1,1
T9898,Patna,Chennai,2025-03-01,0,343,800,16,10,5,0,1
T7711,Kolkata,Lucknow,2025-03-01,17,643,700,14,7,9,1,1
T7630,Kolkata,Bangalore,2025-03-01,0,500,800,16,9,14,1,1
T4068,Patna,Visakhapatnam,2025-03-01,1,342,600,12,2,18,1,1
T6054,Pune,Kolkata,2025-03-01,13,474,700,14,12,12,0,0
T9352,Patna,Lucknow,2025-03-01,2,372,700,14,7,28,1,1
T9672,Bangalore,Pune,2025-03-01,23,842,500,10,4,3,0,1
T2977,Bangalore,Lucknow,2025-03-01,19,758,500,10,11,25,1,0
T3756,Jaipur,Hyderabad,2025-03-01,16,276,600,12,9,29,0,1
T3542,Chennai,Delhi,2025-03-01,6,369,600,12,1,25,0,1
T2242,Chennai,Nagpur,2025-03-01,4,344,500,10,2,13,1,1
T3929,Hyderabad,Tirupati,2025-03-01,22,825,500,10,9,18,1,1
T7877,Agra,Ahmedabad,2025-03-01,5,641,800,16,8,12,0,0
T7368,Chennai,Delhi,2025-03-01,22,313,600,12,11,25,0,1
T1976,Agra,Pune,2025-03-01,20,311,500,10,12,17,0,1
T9311,Indore,Visakhapatnam,2025-03-01,2,860,800,16,1,20,0,1
T3531,Indore,Pune,2025-03-01,22,381,500,10,5,8,1,1
T4010,Patna,Tirupati,2025-03-01,18,844,700,14,3,29,0,1
T3383,Jaipur,Kolkata,2025-03-01,22,561,500,10,4,0,0,0
T3888,Hyderabad,Agra,2025-03-01,16,415,700,14,7,0,0,0
T8037,Ahmedabad,Delhi,2025-03-01,21,457,700,14,2,17,0,0
T2685,Mumbai,Nagpur,2025-03-01,19,781,700,14,7,5,1,1
T8486,Hyderabad,Bangalore,2025-03-01,3,479,800,16,4,13,1,1
T6828,Vijayawada,Nagpur,2025-03-01,19,720,600,12,8,13,0,1
T9010,Coimbatore,Indore,2025-03-01,18,206,800,16,4,29,1,1
T7300,Nagpur,Surat,2025-03-01,17,555,800,16,9,12,0,1
T3441,Vijayawada,Bangalore,2025-03-01,9,531,700,14,12,28,0,1
T7521,Ahmedabad,Chennai,2025-03-01,14,612,800,16,5,13,0,1
T3489,Kolkata,Agra,2025-03-01,12,856,600,12,12,10,1,1
T6498,Chennai,Lucknow,2025-03-01,20,642,800,16,8,14,1,0
T3502,Pune,Nagpur,2025-03-01,21,544,600,12,3,4,1,1
T8859,Kolkata,Coimbatore,2025-03-01,18,833,700,14,11,7,0,0
T8503,Agra,Patna,2025-03-01,22,447,800,16,4,30,0,0
T6920,Pune,Agra,2025-03-01,15,384,600,12,12,14,0,0
T6955,Bhopal,Chennai,2025-03-01,21,697,600,12,6,8,0,0
T5423,Ahmedabad,Nagpur,2025-03-01,21,260,600,12,7,6,1,1
T4088,Patna,Hyderabad,2025-03-01,4,828,700,14,10,25,0,0
T8506,Nagpur,Lucknow,2025-03-01,8,223,800,16,11,27,0,0
T1163,Coimbatore,Indore,2025-03-01,11,517,800,16,8,23,1,0
T6784,Lucknow,Vijayawada,2025-03-01,15,612,700,14,3,11,0,1
T9991,Mumbai,Coimbatore,2025-03-01,6,555,500,10,7,5,1,0
T2373,Nagpur,Indore,2025-03-01,11,873,700,14,2,8,1,0
T4393,Mumbai,Chennai,2025-03-01,5,356,800,16,4,12,1,0
T7081,Indore,Vijayawada,2025-03-01,16,666,500,10,12,20,1,0
T9702,Chennai,Visakhapatnam,2025-03-01,14,424,500,10,5,11,0,1
T8916,Ahmedabad,Kolkata,2025-03-01,20,431,700,14,11,7,1,1
T7391,Coimbatore,Visakhapatnam,2025-03-01,11,402,600,12,5,6,0,0
T8138,Tirupati,Visakhapatnam,2025-03-01,17,693,500,10,10,0,1,0
T2865,Pune,Nagpur,2025-03-01,17,507,500,10,11,10,0,1
T8821,Jaipur,Ahmedabad,2025-03-01,17,769,700,14,12,29,0,0
T4269,Bhopal,Ahmedabad,2025-03-01,3,760,500,10,6,11,0,0
T1948,Lucknow,Tirupati,2025-03-01,18,286,700,14,6,24,1,0
T9865,Visakhapatnam,Surat,2025-03-01,15,443,600,12,11,21,0,0
T5538,Mumbai,Tirupati,2025-03-01,16,471,800,16,11,30,1,0
T4963,Ahmedabad,Mumbai,2025-03-01,4,485,500,10,9,6,1,1
T1459,Bangalore,Delhi,2025-03-01,6,655,600,12,4,28,1,1
T8118,Bangalore,Vijayawada,2025-03-01,5,208,600,12,8,8,1,1
T9544,Patna,Kolkata,2025-03-01,11,885,800,16,12,22,1,0
T7025,Kolkata,Nagpur,2025-03-01,8,534,800,16,1,12,0,0
T5202,Chennai,Hyderabad,2025-03-01,11,739,700,14,10,10,0,0
T6617,Visakhapatnam,Indore,2025-03-01,3,854,800,16,4,21,1,0
T4290,Visakhapatnam,Patna,2025-03-01,19,436,700,14,11,29,0,0
T1359,Kolkata,Pune,2025-03-01,15,842,600,12,11,29,0,1
T1193,Kolkata,Nagpur,2025-03-01,18,584,600,12,1,6,0,0
T7038,Indore,Bangalore,2025-03-01,8,613,500,10,6,20,0,0
T5641,Bhopal,Vijayawada,2025-03-01,5,277,800,16,12,26,0,0
T2385,Visakhapatnam,Chennai,2025-03-01,9,835,600,12,11,27,0,0
T4771,Nagpur,Chennai,2025-03-01,15,381,800,16,12,8,1,1
T6482,Nagpur,Agra,2025-03-01,14,359,600,12,9,2,1,0
T9298,Lucknow,Bhopal,2025-03-01,10,443,500,10,6,16,1,1
T2726,Bhopal,Coimbatore,2025-03-01,3,423,600,12,5,28,0,1
T6484,Chennai,Bangalore,2025-03-01,10,669,700,14,12,17,0,0
T4420,Lucknow,Jaipur,2025-03-01,2,869,600,12,11,28,0,1
T6338,Mumbai,Patna,2025-03-01,14,561,800,16,6,14,0,1
T8444,Ahmedabad,Chennai,2025-03-01,23,733,700,14,4,14,0,0
T5720,Delhi,Bangalore,2025-03-01,2,447,700,14,4,16,1,1
T3150,Pune,Jaipur,2025-03-01,20,413,600,12,1,3,0,1
T8399,Pune,Tirupati,2025-03-01,0,609,800,16,4,3,0,1
T1226,Jaipur,Nagpur,2025-03-01,21,322,700,14,9,1,1,1
T3180,Coimbatore,Indore,2025-03-01,1,404,500,10,8,27,0,0
T4887,Mumbai,Jaipur,2025-03-01,6,363,800,16,4,15,0,0
T6329,Delhi,Kolkata,2025-03-01,11,840,800,16,8,22,0,0
T4756,Indore,Visakhapatnam,2025-03-01,2,527,700,14,12,28,1,0
T6124,Mumbai,Delhi,2025-03-01,9,208,500,10,9,13,1,1
T7173,Coimbatore,Delhi,2025-03-01,5,423,800,16,7,1,0,1
T4703,Indore,Bangalore,2025-03-01,10,684,500,10,7,27,1,0
T5910,Bhopal,Visakhapatnam,2025-03-01,15,423,500,10,4,30,1,1
T5608,Surat,Coimbatore,2025-03-01,10,688,500,10,7,29,0,1
T9280,Surat,Bangalore,2025-03-01,10,309,700,14,10,22,0,0
T2035,Vijayawada,Nagpur,2025-03-01,21,832,700,14,4,23,0,1
T2681,Vijayawada,Hyderabad,2025-03-01,17,605,600,12,8,15,1,0
T6766,Chennai,Hyderabad,2025-03-01,10,827,600,12,7,20,1,1
T7417,Bangalore,Ahmedabad,2025-03-01,15,434,800,16,9,14,0,0
T4263,Coimbatore,Visakhapatnam,2025-03-01,19,874,600,12,10,11,1,0
T6244,Bhopal,Nagpur,2025-03-01,0,462,500,10,9,18,0,0
T5876,Coimbatore,Mumbai,2025-03-01,9,259,600,12,3,22,1,0
T4523,Chennai,Indore,2025-03-01,1,256,600,12,10,13,0,0
T9970,Vijayawada,Delhi,2025-03-01,8,453,700,14,12,17,0,1
T6657,Delhi,Bangalore,2025-03-01,5,616,800,16,10,13,0,0
T7408,Nagpur,Surat,2025-03-01,1,809,800,16,5,15,1,1
T4862,Coimbatore,Bhopal,2025-03-01,12,814,600,12,12,28,1,1
T4602,Surat,Lucknow,2025-03-01,9,711,700,14,6,8,1,1
T9401,Delhi,Bangalore,2025-03-01,12,420,600,12,1,9,0,0
T3630,Lucknow,Surat,2025-03-01,1,623,500,10,4,8,1,0
T1696,Patna,Chennai,2025-03-01,1,896,500,10,4,9,1,0
T1433,Visakhapatnam,Delhi,2025-03-01,4,507,600,12,12,23,1,1
T5517,Patna,Mumbai,2025-03-01,16,666,700,14,2,13,0,0
T4894,Ahmedabad,Visakhapatnam,2025-03-01,12,586,600,12,5,4,1,1
T2732,Lucknow,Pune,2025-03-01,20,281,500,10,1,9,1,1
T5034,Tirupati,Mumbai,2025-03-01,9,412,600,12,2,28,0,0
T7919,Coimbatore,Pune,2025-03-01,5,596,800,16,12,16,0,0
T4366,Patna,Chennai,2025-03-01,1,651,500,10,4,6,1,1
T6951,Patna,Pune,2025-03-01,15,221,700,14,7,5,1,1
T7755,Ahmedabad,Nagpur,2025-03-01,18,845,600,12,1,23,1,1
T9173,Bangalore,Coimbatore,2025-03-01,4,887,600,12,2,8,0,0
T1598,Surat,Jaipur,2025-03-01,15,641,700,14,7,2,1,1
T2823,Delhi,Tirupati,2025-03-01,16,342,700,14,7,21,0,1
T5175,Coimbatore,Vijayawada,2025-03-01,15,508,700,14,4,10,0,1
T7405,Patna,Tirupati,2025-03-01,4,649,800,16,1,17,1,0
T8231,Bhopal,Agra,2025-03-01,5,247,800,16,3,4,0,0
T6204,Bangalore,Patna,2025-03-01,22,577,800,16,6,26,1,0
T8400,Hyderabad,Coimbatore,2025-03-01,16,855,600,12,11,7,0,0
T3433,Tirupati,Bangalore,2025-03-01,8,220,800,16,12,0,0,1
T7879,Vijayawada,Hyderabad,2025-03-01,13,788,500,10,9,17,1,1
T2555,Indore,Bhopal,2025-03-01,19,292,600,12,6,3,1,1
T8668,Visakhapatnam,Jaipur,2025-03-01,12,267,800,16,5,14,1,1
T8873,Ahmedabad,Delhi,2025-03-01,8,746,500,10,2,28,0,0
T6098,Tirupati,Visakhapatnam,2025-03-01,5,786,700,14,6,19,0,0
T4663,Lucknow,Bangalore,2025-03-01,7,456,500,10,12,22,0,1
T5501,Mumbai,Chennai,2025-03-01,7,338,700,14,2,25,1,1
T1494,Surat,Visakhapatnam,2025-03-01,4,659,700,14,11,25,0,0
T1815,Bhopal,Kolkata,2025-03-01,3,879,700,14,4,8,1,1
T1490,Bangalore,Tirupati,2025-03-01,12,401,700,14,6,2,0,1
T6540,Nagpur,Lucknow,2025-03-01,17,366,600,12,10,21,1,0
T1711,Bhopal,Kolkata,2025-03-01,20,826,800,16,6,20,1,1
T1666,Tirupati,Pune,2025-03-01,13,774,500,10,11,6,0,1
T2512,Agra,Vijayawada,2025-03-01,13,352,700,14,11,7,0,0
T3033,Chennai,Patna,2025-03-01,19,427,500,10,9,6,1,0
T8681,Kolkata,Hyderabad,2025-03-01,3,494,500,10,11,15,1,1
T5669,Mumbai,Tirupati,2025-03-01,0,422,700,14,4,29,0,1
T1195,Surat,Chennai,2025-03-01,14,264,800,16,2,0,1,0
T2723,Jaipur,Agra,2025-03-01,22,214,700,14,4,11,0,0
T1546,Ahmedabad,Delhi,2025-03-01,21,273,500,10,1,11,1,0
T3425,Bangalore,Bhopal,2025-03-01,8,703,700,14,1,8,0,0
T2737,Chennai,Visakhapatnam,2025-03-01,22,560,600,12,1,23,1,0
T9004,Visakhapatnam,Ahmedabad,2025-03-01,17,684,500,10,10,30,0,0
T4241,Mumbai,Surat,2025-03-01,17,853,800,16,6,26,0,1
T4173,Delhi,Patna,2025-03-01,14,852,700,14,10,29,0,1
T4334,Mumbai,Nagpur,2025-03-01,5,386,800,16,12,21,1,1
T1759,Patna,Bangalore,2025-03-01,23,676,800,16,3,13,0,0
T8144,Tirupati,Mumbai,2025-03-01,5,465,600,12,3,18,1,0
T9933,Bangalore,Jaipur,2025-03-01,21,784,800,16,1,24,1,0
T7707,Coimbatore,Vijayawada,2025-03-01,18,818,500,10,5,14,0,1
T9734,Lucknow,Chennai,2025-03-01,15,204,800,16,1,29,1,0
T2973,Surat,Hyderabad,2025-03-01,19,607,800,16,6,11,0,1
T9383,Chennai,Visakhapatnam,2025-03-01,3,598,700,14,8,15,0,0
T3178,Jaipur,Chennai,2025-03-01,9,577,500,10,2,20,1,1
T3978,Lucknow,Agra,2025-03-01,23,699,800,16,7,26,0,0
T3277,Kolkata,Bhopal,2025-03-01,22,299,500,10,7,24,1,0
T2464,Jaipur,Visakhapatnam,2025-03-01,17,876,500,10,6,16,1,1
T4772,Mumbai,Indore,2025-03-01,0,664,500,10,5,7,1,0
T9384,Surat,Lucknow,2025-03-01,9,281,600,12,6,16,0,0
T6660,Bhopal,Patna,2025-03-01,13,582,600,12,12,10,0,1
T7881,Delhi,Nagpur,2025-03-01,22,869,600,12,7,22,1,1
T3200,Surat,Ahmedabad,2025-03-01,1,334,700,14,6,29,1,1
T6198,Coimbatore,Hyderabad,2025-03-01,13,602,600,12,11,6,1,0
T3380,Kolkata,Visakhapatnam,2025-03-01,10,784,600,12,7,4,1,0
T1773,Mumbai,Coimbatore,2025-03-01,16,370,800,16,12,14,0,0
T7789,Bangalore,Ahmedabad,2025-03-01,7,530,600,12,3,16,0,1
T9692,Pune,Vijayawada,2025-03-01,16,311,800,16,12,3,0,0
T1422,Chennai,Mumbai,2025-03-01,20,216,600,12,7,24,1,1
T7825,Indore,Kolkata,2025-03-01,16,257,800,16,3,25,0,1
T7082,Jaipur,Chennai,2025-03-01,2,548,700,14,11,20,1,1
T7095,Bangalore,Mumbai,2025-03-01,3,877,500,10,1,26,0,1
T8984,Ahmedabad,Nagpur,2025-03-01,3,637,500,10,8,19,0,1
T6441,Kolkata,Hyderabad,2025-03-01,17,215,500,10,7,30,0,1
T7591,Patna,Ahmedabad,2025-03-01,17,222,800,16,11,15,0,1
T7855,Pune,Ahmedabad,2025-03-01,18,584,500,10,11,1,1,1
T4291,Pune,Kolkata,2025-03-01,3,896,500,10,1,19,1,0
T2749,Lucknow,Visakhapatnam,2025-03-01,21,861,800,16,3,18,0,1
T8392,Nagpur,Jaipur,2025-03-01,10,790,800,16,3,15,0,0
T8547,Coimbatore,Nagpur,2025-03-01,11,731,700,14,7,25,0,1
T2528,Bhopal,Patna,2025-03-01,23,315,600,12,9,9,1,0
T5677,Coimbatore,Bhopal,2025-03-01,10,678,600,12,7,15,0,1
T8518,Delhi,Agra,2025-03-01,23,754,700,14,5,10,0,1
T2955,Bhopal,Coimbatore,2025-03-01,8,640,700,14,6,19,0,1
T9270,Nagpur,Lucknow,2025-03-01,14,897,600,12,7,30,1,0
T3852,Hyderabad,Tirupati,2025-03-01,17,326,600,12,6,19,1,1
T3759,Ahmedabad,Agra,2025-03-01,18,529,700,14,12,21,0,0
T8018,Coimbatore,Vijayawada,2025-03-01,9,796,800,16,10,17,1,1
T4651,Ahmedabad,Agra,2025-03-01,5,698,800,16,12,3,0,0
T7534,Visakhapatnam,Bangalore,2025-03-01,9,271,700,14,10,10,1,0
T7223,Ahmedabad,Surat,2025-03-01,16,641,500,10,2,21,0,1
T6120,Visakhapatnam,Pune,2025-03-01,11,329,600,12,1,14,1,0
T4468,Coimbatore,Agra,2025-03-01,10,471,500,10,1,7,1,0
T5081,Nagpur,Ahmedabad,2025-03-01,17,268,800,16,8,19,0,0
T3430,Ahmedabad,Lucknow,2025-03-01,7,552,700,14,10,23,1,0
T7160,Bangalore,Lucknow,2025-03-01,10,484,500,10,3,0,1,1
T4753,Chennai,Kolkata,2025-03-01,13,467,500,10,6,1,0,0
T8913,Kolkata,Surat,2025-03-01,13,371,600,12,1,15,1,0
T7999,Visakhapatnam,Kolkata,2025-03-01,21,892,600,12,10,11,1,0
T5325,Visakhapatnam,Hyderabad,2025-03-01,11,281,500,10,3,0,1,0
T6124,Kolkata,Bangalore,2025-03-01,2,283,800,16,12,14,0,1
T2971,Tirupati,Indore,2025-03-01,17,275,500,10,12,12,1,1
T1101,Coimbatore,Hyderabad,2025-03-01,5,375,600,12,5,12,0,1
T7069,Nagpur,Bhopal,2025-03-01,3,630,600,12,2,2,1,1
T6205,Kolkata,Hyderabad,2025-03-01,1,641,500,10,11,8,0,1
T1113,Nagpur,Hyderabad,2025-03-01,20,385,800,16,1,26,1,1
T8851,Pune,Ahmedabad,2025-03-01,13,776,700,14,4,28,0,1
T3158,Coimbatore,Ahmedabad,2025-03-01,12,485,800,16,4,21,1,0
T7015,Hyderabad,Jaipur,2025-03-01,21,259,700,14,9,21,1,0
T4315,Indore,Bangalore,2025-03-01,10,441,800,16,8,0,0,0
T6354,Surat,Vijayawada,2025-03-01,8,426,500,10,2,7,1,1
T5617,Pune,Hyderabad,2025-03-01,17,477,800,16,1,3,0,1
T3611,Coimbatore,Jaipur,2025-03-01,13,553,800,16,5,1,1,0
T6043,Visakhapatnam,Coimbatore,2025-03-01,15,241,800,16,11,12,0,1
T2430,Agra,Jaipur,2025-03-01,3,633,700,14,12,30,1,0
T7460,Mumbai,Hyderabad,2025-03-01,18,652,800,16,9,10,1,0
T1956,Patna,Jaipur,2025-03-01,16,563,800,16,7,17,0,1
T9066,Tirupati,Delhi,2025-03-01,20,229,500,10,5,3,1,1
T9191,Bhopal,Vijayawada,2025-03-01,1,437,700,14,2,5,1,0
T2978,Coimbatore,Nagpur,2025-03-01,17,868,800,16,11,4,0,1
T5699,Chennai,Surat,2025-03-01,1,820,800,16,2,29,0,1
T4970,Jaipur,Nagpur,2025-03-01,15,618,600,12,11,25,1,1
T8058,Delhi,Vijayawada,2025-03-01,18,495,800,16,3,20,0,1
T7989,Pune,Ahmedabad,2025-03-01,0,663,800,16,4,23,1,0
T5998,Agra,Hyderabad,2025-03-01,23,603,600,12,7,21,0,1
T5456,Agra,Indore,2025-03-01,23,857,500,10,12,13,1,0
T6731,Bangalore,Lucknow,2025-03-01,11,793,700,14,4,8,1,0
T1219,Bangalore,Mumbai,2025-03-01,5,528,800,16,11,22,0,1
T4223,Chennai,Vijayawada,2025-03-01,11,489,500,10,4,13,1,1
T4343,Lucknow,Ahmedabad,2025-03-01,4,686,800,16,2,10,0,0
T1158,Patna,Hyderabad,2025-03-01,10,378,600,12,3,9,1,0
T5003,Nagpur,Lucknow,2025-03-01,21,835,800,16,8,18,0,0
T7011,Pune,Bhopal,2025-03-01,9,689,600,12,4,19,1,0
T1533,Agra,Visakhapatnam,2025-03-01,3,375,500,10,2,17,0,1
T3994,Nagpur,Tirupati,2025-03-01,2,701,700,14,3,0,1,0
T6174,Tirupati,Bhopal,2025-03-01,14,396,700,14,11,2,0,1
T3087,Delhi,Kolkata,2025-03-01,15,541,800,16,5,13,0,0
T3654,Indore,Bhopal,2025-03-01,9,494,500,10,1,22,0,0
T9851,Lucknow,Bangalore,2025-03-01,18,374,600,12,5,23,0,1
T8030,Hyderabad,Vijayawada,2025-03-01,8,340,800,16,3,10,1,1
T4460,Surat,Vijayawada,2025-03-01,4,728,800,16,5,6,1,0
T6840,Bangalore,Agra,2025-03-01,11,767,700,14,10,19,1,1
T9501,Hyderabad,Visakhapatnam,2025-03-01,0,456,500,10,1,13,0,0
T2026,Kolkata,Hyderabad,2025-03-01,13,381,800,16,10,18,1,1
T7320,Hyderabad,Tirupati,2025-03-01,8,675,500,10,7,1,0,0
T3089,Chennai,Bhopal,2025-03-01,18,686,500,10,3,9,1,0
T1805,Mumbai,Tirupati,2025-03-01,23,869,600,12,7,5,0,0
T6456,Kolkata,Tirupati,2025-03-01,23,678,800,16,11,13,1,1
T7433,Surat,Coimbatore,2025-03-01,2,663,800,16,12,19,0,0
T2888,Agra,Coimbatore,2025-03-01,0,889,500,10,8,30,1,0
T1686,Surat,Nagpur,2025-03-01,11,480,700,14,6,27,0,1
T6870,Delhi,Surat,2025-03-01,1,279,500,10,7,10,0,0
T8893,Hyderabad,Vijayawada,2025-03-01,22,269,800,16,4,15,0,0
T8559,Pune,Mumbai,2025-03-01,10,468,700,14,3,27,1,1
T1446,Jaipur,Delhi,2025-03-01,22,218,600,12,4,26,0,1
T1125,Indore,Ahmedabad,2025-03-01,17,856,700,14,10,30,0,0
T2022,Visakhapatnam,Mumbai,2025-03-01,19,697,800,16,6,0,0,0
T6911,Nagpur,Coimbatore,2025-03-01,6,242,800,16,9,7,1,0
T5649,Kolkata,Surat,2025-03-01,10,479,700,14,6,13,1,1
T2699,Nagpur,Bhopal,2025-03-01,0,301,700,14,7,1,0,1
T4320,Kolkata,Lucknow,2025-03-01,22,389,600,12,10,7,0,0
T3330,Jaipur,Coimbatore,2025-03-01,20,598,600,12,8,3,0,1
T7182,Patna,Coimbatore,2025-03-01,16,800,600,12,1,14,0,1
